,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
0,0.0,0.0,22.444444444444443,0.0,0.0,0.0,25.02777777777778,0.0,0.0,0.0,26.333333333333332,0.0,0.0,0.0,25.5,0.0,0.0,0.0,26.15277777777778,0.0,0.0,0.0,26.15277777777778,0.0,0.0,0.0,26.194444444444443,0.0,0.0,0.0,22.40277777777778,0.0,0.0,0.0,24.180555555555557,0.0,0.0,0.0,25.59722222222222,0.0,0.0,0.0,25.65277777777778,0.0,0.0,0.0,26.291666666666668,0.0,0.0,0.0,24.97222222222222,0.0,0.0,0.0,26.708333333333332,0.0,0.0,0.0,22.208333333333332,0.0,0.0,0.0,24.805555555555557,0.0,0.0,0.0,28.125,0.0,0.0,0.0,26.944444444444443,0.0,0.0,0.0,28.541666666666668,0.0,0.0,0.0,28.76388888888889,0.0,0.0,0.0,28.76388888888889,0.0
1,0.0,16.0,20.125,0.0,0.0,16.0,20.59375,0.0,0.0,16.0,23.40625,0.0,0.0,16.0,21.59375,0.0,0.0,16.0,23.59375,0.0,0.0,16.0,23.52,0.0,0.0,16.0,23.75,0.0,0.0,16.0,19.15625,0.0,0.0,16.0,19.8125,0.0,0.0,16.0,23.03125,0.0,0.0,16.0,18.78125,0.0,0.0,16.0,23.15625,0.0,0.0,16.0,21.875,0.0,0.0,16.0,21.15625,0.0,0.0,16.0,19.5,0.0,0.0,16.0,21.03125,0.0,0.0,16.0,24.90625,0.0,0.0,16.0,23.46875,0.0,0.0,16.0,25.375,0.0,0.0,16.0,28.1875,0.0,0.0,16.0,24.6875,0.0
2,0.0,15.0,19.42,0.0,0.0,15.0,20.02,0.0,0.0,15.0,22.5,0.0,0.0,15.0,21.52,0.0,0.0,15.0,22.42,0.0,0.0,1.0,22.4,0.0,0.0,15.0,21.22,0.0,0.0,15.0,18.46,0.0,0.0,15.0,18.82,0.0,0.0,15.0,23.0,0.0,0.0,15.0,20.9,0.0,0.0,15.0,21.72,0.0,0.0,15.0,22.86,0.0,0.0,15.0,19.1,0.0,0.0,15.0,17.48,0.0,0.0,15.0,19.7,0.0,0.0,15.0,23.08,0.0,0.0,15.0,21.8,0.0,0.0,15.0,24.24,0.0,0.0,15.0,24.8,0.0,0.0,15.0,22.4,0.0
3,0.0,1.0,19.48,0.0,0.0,12.0,21.02,0.0,0.0,1.0,22.28,0.0,0.0,1.0,22.54,0.0,0.0,1.0,23.28,0.0,0.0,15.0,23.92,0.0,0.0,1.0,23.76,0.0,0.0,1.0,16.82,0.0,0.0,1.0,21.12,0.0,0.0,1.0,22.36,0.0,0.0,1.0,21.86,0.0,0.0,1.0,23.1,0.0,0.0,8.0,23.84,0.0,0.0,1.0,21.8,0.0,0.0,1.0,15.6,0.0,0.0,1.0,20.86,0.0,0.0,1.0,22.0,0.0,0.0,1.0,23.08,0.0,0.0,1.0,23.04,0.0,0.0,8.0,25.58,0.0,0.0,8.0,24.56,0.0
4,0.0,12.0,19.32,0.0,0.0,1.0,22.18,0.0,0.0,12.0,24.0,0.0,0.0,8.0,23.12,0.0,0.0,4.0,23.48,0.0,0.0,12.0,24.74,0.0,0.0,12.0,22.82,0.0,0.0,12.0,18.76,0.0,0.0,12.0,20.28,0.0,0.0,12.0,22.62,0.0,0.0,12.0,21.54,0.0,0.0,12.0,23.68,0.0,0.0,12.0,23.6,0.0,0.0,8.0,21.58,0.0,0.0,8.0,19.62,0.0,0.0,8.0,21.58,0.0,0.0,12.0,23.7,0.0,0.0,8.0,23.28,0.0,0.0,12.0,24.3,0.0,0.0,1.0,23.04,0.0,0.0,1.0,24.48,0.0
5,0.0,8.0,20.02,0.0,0.0,8.0,22.38,0.0,0.0,8.0,22.42,0.0,0.0,4.0,22.24,0.0,0.0,12.0,23.94,0.0,0.0,8.0,25.1,0.0,0.0,8.0,23.62,0.0,0.0,8.0,20.0,0.0,0.0,4.0,21.06,0.0,0.0,8.0,23.86,0.0,0.0,8.0,22.0,0.0,0.0,8.0,25.14,0.0,0.0,1.0,20.74,0.0,0.0,12.0,21.76,0.0,0.0,12.0,16.46,0.0,0.0,12.0,20.86,0.0,0.0,8.0,24.96,0.0,0.0,12.0,22.82,0.0,0.0,8.0,25.92,0.0,0.0,4.0,23.48,0.0,0.0,12.0,23.52,0.0
6,0.0,4.0,19.48,0.0,0.0,4.0,21.7,0.0,0.0,4.0,21.44,0.0,0.0,12.0,21.32,0.0,0.0,8.0,24.02,0.0,0.0,4.0,23.8,0.0,0.0,4.0,24.34,0.0,0.0,4.0,18.8,0.0,0.0,8.0,20.88,0.0,0.0,4.0,22.56,0.0,0.0,4.0,22.16,0.0,0.0,4.0,23.76,0.0,0.0,4.0,23.16,0.0,0.0,4.0,22.88,0.0,0.0,4.0,17.42,0.0,0.0,4.0,20.52,0.0,0.0,4.0,23.18,0.0,0.0,4.0,23.68,0.0,0.0,4.0,24.44,0.0,0.0,12.0,25.76,0.0,0.0,4.0,24.72,0.0
7,0.0,2.0,19.58,0.0,0.0,2.0,22.38,0.0,0.0,2.0,23.42,0.0,0.0,2.0,22.44,0.0,0.0,2.0,23.62,0.0,0.0,2.0,23.64,0.0,0.0,2.0,24.4,0.0,0.0,2.0,17.64,0.0,0.0,2.0,21.56,0.0,0.0,2.0,23.14,0.0,0.0,2.0,22.44,0.0,0.0,2.0,23.76,0.0,0.0,2.0,23.08,0.0,0.0,2.0,23.44,0.0,0.0,2.0,17.5,0.0,0.0,2.0,20.74,0.0,0.0,2.0,23.42,0.0,0.0,2.0,23.58,0.0,0.0,2.0,24.42,0.0,0.0,2.0,24.5,0.0,0.0,2.0,25.06,0.0
8,1.0,16.0,19.0,0.0,1.0,3.0,1.82,0.0,1.0,16.0,22.66,0.0,1.0,7.0,1.2638888888888888,0.0,1.0,16.0,21.82,0.0,1.0,16.0,22.52,0.0,1.0,16.0,23.2,0.0,1.0,16.0,17.36,0.0,1.0,16.0,18.64,0.0,1.0,16.0,22.24,0.0,1.0,14.0,0.96,0.0,1.0,16.0,22.34,0.0,1.0,16.0,21.94,0.0,1.0,16.0,19.66,0.0,1.0,3.0,3.0,0.0,1.0,3.0,9.805555555555555,0.0,1.0,3.0,36.84722222222222,0.0,1.0,7.0,5.0,0.0,1.0,16.0,23.66,0.0,1.0,3.0,55.958333333333336,0.0,1.0,7.0,7.569444444444445,0.0
9,1.0,0.0,17.44,0.0,1.0,16.0,20.08,0.0,1.0,3.0,10.055555555555555,0.0,1.0,3.0,7.777777777777778,0.0,1.0,0.0,22.46,0.0,1.0,15.0,20.2,0.0,1.0,15.0,52.30555555555556,0.0,1.0,0.0,16.4,0.0,1.0,15.0,1.0,0.0,1.0,15.0,9.34,0.0,1.0,16.0,19.98,0.0,1.0,15.0,2.02,0.0,1.0,0.0,22.68,0.0,1.0,3.0,2.88,0.0,1.0,16.0,18.12,0.0,1.0,16.0,20.1,0.0,1.0,16.0,23.8,0.0,1.0,3.0,50.97222222222222,0.0,1.0,3.0,16.458333333333332,0.0,1.0,16.0,25.06,0.0,1.0,3.0,87.31944444444444,0.0
