,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
10,1.0,0.0,16.48,0.0,1.0,0.0,16.9,0.0,1.0,0.0,18.34,0.0,1.0,0.0,20.28,0.0,1.0,0.0,20.24,0.0,1.0,0.0,18.74,0.0,2.0,0.0,24.4,0.0,1.0,0.0,12.68,0.0,1.0,0.0,13.32,0.0,1.0,0.0,16.08,0.0,1.0,0.0,15.82,0.0,1.0,0.0,17.24,0.0,2.0,0.0,16.72,0.0,2.0,0.0,21.48,0.0,1.0,0.0,10.9,0.0,1.0,0.0,12.18,0.0,1.0,0.0,15.24,0.0,1.0,0.0,16.52,0.0,1.0,0.0,17.48,0.0,2.0,0.0,16.1,0.0,2.0,0.0,21.42,0.0
11,2.0,10.0,2.5972222222222223,0.0,2.0,10.0,1.02,0.0,2.0,10.0,1.0,0.0,2.0,10.0,1.02,0.0,2.0,10.0,3.013888888888889,0.0,2.0,10.0,1.02,0.0,4.0,16.0,18.625,0.0,2.0,10.0,2.0,0.0,2.0,10.0,1.0,0.0,2.0,10.0,1.0,0.0,2.0,10.0,1.0,0.0,2.0,10.0,1.0,0.0,4.0,3.0,1.0,0.0,4.0,16.0,16.22222222222222,0.0,2.0,10.0,2.0,0.0,2.0,10.0,1.02,0.0,2.0,10.0,1.0,0.0,2.0,10.0,0.98,0.0,2.0,10.0,1.0,0.0,4.0,16.0,18.32,0.0,4.0,16.0,17.78,0.0
12,2.0,0.0,14.92,0.0,2.0,0.0,16.48,0.0,2.0,0.0,17.62,0.0,2.0,0.0,18.86,0.0,2.0,0.0,19.56,0.0,2.0,0.0,19.76,0.0,4.0,0.0,19.430555555555557,0.0,2.0,0.0,11.98,0.0,2.0,0.0,12.76,0.0,2.0,0.0,15.44,0.0,2.0,0.0,15.5,0.0,2.0,0.0,16.74,0.0,4.0,16.0,18.36,0.0,4.0,0.0,19.18,0.0,2.0,0.0,10.86,0.0,2.0,0.0,11.8,0.0,2.0,0.0,14.8,0.0,2.0,0.0,15.22,0.0,2.0,0.0,16.48,0.0,4.0,0.0,14.94,0.0,4.0,0.0,18.84,0.0
13,3.0,10.0,2.763888888888889,0.0,3.0,10.0,1.0,0.0,3.0,10.0,1.0,0.0,3.0,10.0,1.0,0.0,3.0,10.0,3.013888888888889,0.0,3.0,10.0,1.0,0.0,7.0,16.0,22.1,0.0,3.0,10.0,2.0,0.0,3.0,10.0,1.0,0.0,3.0,10.0,1.0,0.0,3.0,10.0,1.0,0.0,3.0,10.0,1.0,0.0,4.0,0.0,12.916666666666666,0.0,7.0,16.0,20.24,0.0,3.0,10.0,2.0,0.0,3.0,10.0,1.0,0.0,3.0,10.0,1.0,0.0,3.0,10.0,1.06,0.0,3.0,10.0,1.0,0.0,7.0,16.0,19.24,0.0,7.0,16.0,19.42,0.0
14,4.0,16.0,13.041666666666666,0.0,4.0,16.0,15.08,0.0,4.0,16.0,15.041666666666666,0.0,4.0,16.0,14.625,0.0,4.0,16.0,17.666666666666668,0.0,4.0,16.0,18.59722222222222,0.0,7.0,0.0,25.16,0.0,4.0,16.0,11.2,0.0,4.0,16.0,12.58,0.0,4.0,16.0,15.12,0.0,4.0,16.0,14.8,0.0,4.0,16.0,15.23611111111111,0.0,5.0,3.0,1.0,0.0,7.0,0.0,22.22,0.0,4.0,16.0,9.777777777777779,0.0,4.0,16.0,11.38,0.0,4.0,16.0,15.06,0.0,4.0,16.0,13.347222222222221,0.0,4.0,16.0,15.5,0.0,7.0,0.0,17.42,0.0,7.0,0.0,22.24,0.0
15,4.0,0.0,14.36111111111111,0.0,4.0,0.0,14.74,0.0,4.0,0.0,16.5,0.0,4.0,0.0,17.76,0.0,4.0,0.0,16.13888888888889,0.0,4.0,0.0,15.791666666666666,0.0,8.0,7.0,23.3,0.0,4.0,0.0,11.958333333333334,0.0,4.0,0.0,10.98611111111111,0.0,4.0,0.0,14.12,0.0,4.0,0.0,14.96,0.0,4.0,0.0,15.98,0.0,6.0,3.0,1.0,0.0,8.0,7.0,20.96,0.0,4.0,0.0,10.916666666666666,0.0,4.0,0.0,10.8,0.0,4.0,0.0,13.08,0.0,4.0,0.0,13.38,0.0,4.0,0.0,13.51388888888889,0.0,8.0,7.0,19.34,0.0,8.0,7.0,21.78,0.0
16,7.0,16.0,14.12,0.0,7.0,16.0,16.7,0.0,7.0,16.0,18.56,0.0,7.0,16.0,17.7,0.0,7.0,16.0,20.38,0.0,7.0,16.0,22.14,0.0,10.0,16.0,21.96,0.0,7.0,16.0,11.84,0.0,7.0,16.0,13.12,0.0,7.0,16.0,16.38,0.0,7.0,16.0,15.44,0.0,7.0,16.0,17.6,0.0,7.0,14.0,2.013888888888889,0.0,10.0,16.0,19.4,0.0,7.0,16.0,11.04,0.0,7.0,16.0,12.64,0.0,7.0,16.0,15.98,0.0,7.0,16.0,14.66,0.0,7.0,16.0,17.4,0.0,10.0,16.0,21.48,0.0,10.0,16.0,19.58,0.0
17,7.0,0.0,15.78,0.0,7.0,0.0,15.18,0.0,7.0,0.0,18.6,0.0,7.0,0.0,19.72,0.0,7.0,0.0,20.36,0.0,7.0,0.0,19.86,0.0,10.0,0.0,25.06,0.0,7.0,0.0,12.16,0.0,7.0,0.0,12.58,0.0,7.0,0.0,15.1,0.0,7.0,0.0,15.94,0.0,7.0,0.0,16.84,0.0,7.0,16.0,19.8,0.0,10.0,0.0,22.0,0.0,7.0,0.0,10.76,0.0,7.0,0.0,11.92,0.0,7.0,0.0,14.92,0.0,7.0,0.0,15.92,0.0,7.0,0.0,17.68,0.0,10.0,0.0,17.64,0.0,10.0,0.0,22.96,0.0
18,8.0,7.0,18.06,0.0,8.0,7.0,18.42,0.0,8.0,7.0,20.5,0.0,8.0,7.0,19.44,0.0,8.0,7.0,20.16,0.0,8.0,7.0,21.72,0.0,13.0,16.0,20.96,0.0,8.0,7.0,14.08,0.0,8.0,7.0,14.12,0.0,8.0,7.0,17.02,0.0,8.0,7.0,17.08,0.0,8.0,7.0,18.32,0.0,7.0,0.0,16.72,0.0,13.0,16.0,19.16,0.0,8.0,7.0,14.38,0.0,8.0,7.0,13.76,0.0,8.0,7.0,16.44,0.0,8.0,7.0,15.5,0.0,8.0,7.0,18.74,0.0,13.0,16.0,19.94,0.0,13.0,16.0,18.08,0.0
19,10.0,16.0,14.4,0.0,10.0,16.0,16.36,0.0,10.0,16.0,19.44,0.0,10.0,16.0,19.44,0.0,10.0,16.0,20.42,0.0,10.0,16.0,22.1,0.0,13.0,0.0,23.7,0.0,10.0,16.0,11.56,0.0,10.0,16.0,13.88,0.0,10.0,16.0,15.08,0.0,10.0,16.0,15.44,0.0,10.0,16.0,17.06,0.0,8.0,14.0,2.0,0.0,13.0,0.0,21.92,0.0,10.0,16.0,10.98,0.0,10.0,16.0,13.18,0.0,10.0,16.0,15.6,0.0,10.0,16.0,16.42,0.0,10.0,16.0,18.36,0.0,13.0,0.0,16.78,0.0,13.0,0.0,22.14,0.0
