,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
0,0.0,15.0,9265.555555555555,48.0,0.0,15.0,7507.041666666667,42.0,0.0,15.0,9348.847222222223,40.5,0.0,0.0,6112.728395061728,39.0,0.0,0.0,5892.20987654321,39.0,0.0,15.0,9978.791666666666,39.0,0.0,16.0,9605.722222222223,39.0,0.0,0.0,6341.84375,51.0,0.0,0.0,5766.6328125,46.5,0.0,16.0,7665.652777777777,43.5,0.0,16.0,7308.888888888889,43.5,0.0,16.0,8273.305555555555,42.0,0.0,15.0,8868.902777777777,42.0,0.0,0.0,6296.8828125,42.0,0.0,15.0,6328.194444444444,48.0,0.0,0.0,4768.6640625,43.5,0.0,14.0,7462.930555555556,40.5,0.0,15.0,7213.375,40.5,0.0,15.0,8250.875,39.0,0.0,14.0,9341.888888888889,39.0,0.0,15.0,9242.020408163266,39.0
1,0.0,0.0,7142.0859375,48.0,0.0,0.0,6264.5546875,42.0,0.0,0.0,7476.1875,40.5,0.0,15.0,8034.819444444444,39.0,0.0,15.0,9354.958333333334,39.0,0.0,14.0,10039.583333333334,39.0,0.0,15.0,9867.527777777777,39.0,0.0,15.0,6389.819444444444,51.0,0.0,15.0,6690.069444444444,46.5,0.0,15.0,7480.083333333333,43.5,0.0,1.0,7940.819444444444,43.5,0.0,0.0,4683.925925925926,42.0,0.0,14.0,8937.75,42.0,0.0,15.0,8973.152777777777,42.0,0.0,0.0,4995.9453125,48.0,0.0,15.0,6149.5,43.5,0.0,15.0,7620.847222222223,40.5,0.0,0.0,5193.3125,40.5,0.0,16.0,8299.458333333334,39.0,0.0,15.0,9318.458333333334,39.0,0.0,0.0,7379.1796875,39.0
2,0.0,16.0,8943.316326530612,48.0,0.0,16.0,7777.819444444444,42.0,0.0,16.0,9335.180555555555,40.5,0.0,16.0,7976.5,39.0,0.0,16.0,9361.027777777777,39.0,0.0,0.0,9142.069444444445,39.0,0.0,0.0,8994.5625,39.0,0.0,1.0,7040.041666666667,51.0,0.0,1.0,8474.083333333334,46.5,0.0,1.0,7075.069444444444,43.5,0.0,0.0,5489.015625,43.5,0.0,15.0,8254.930555555555,42.0,0.0,0.0,8035.847222222223,42.0,0.0,16.0,8680.75,42.0,0.0,16.0,6446.25,48.0,0.0,16.0,6331.652777777777,43.5,0.0,11.0,7197.530612244898,40.5,0.0,16.0,7324.680555555556,40.5,0.0,0.0,5251.080246913581,39.0,0.0,1.0,8729.263888888889,39.0,0.0,16.0,8756.704081632653,39.0
3,0.0,1.0,10380.458333333334,48.0,0.0,1.0,8093.291666666667,42.0,0.0,1.0,9303.430555555555,40.5,0.0,1.0,8408.347222222223,39.0,0.0,12.0,9114.020408163266,39.0,0.0,11.0,9735.204081632653,39.0,0.0,1.0,11174.166666666666,39.0,0.0,16.0,6396.652777777777,51.0,0.0,16.0,6478.180555555556,46.5,0.0,0.0,4972.3203125,43.5,0.0,15.0,7313.847222222223,43.5,0.0,1.0,7934.541666666667,42.0,0.0,11.0,8491.663265306122,42.0,0.0,1.0,9887.263888888889,42.0,0.0,2.0,6202.416666666667,48.0,0.0,2.0,6094.125,43.5,0.0,1.0,6680.527777777777,40.5,0.0,1.0,7526.263888888889,40.5,0.0,1.0,8477.020408163266,39.0,0.0,11.0,8971.367346938776,39.0,0.0,12.0,9208.918367346938,39.0
4,0.0,12.0,10151.714285714286,48.0,0.0,2.0,8008.397959183673,42.0,0.0,12.0,9770.714285714286,40.5,0.0,12.0,7690.734693877551,39.0,0.0,2.0,8997.57142857143,39.0,0.0,7.0,9422.418367346938,39.0,0.0,12.0,9830.081632653062,39.0,0.0,2.0,6928.847222222223,51.0,0.0,2.0,8138.142857142857,46.5,0.0,2.0,6937.333333333333,43.5,0.0,12.0,7120.583333333333,43.5,0.0,2.0,7856.041666666667,42.0,0.0,7.0,8123.622448979592,42.0,0.0,12.0,8903.055555555555,42.0,0.0,1.0,6128.611111111111,48.0,0.0,1.0,6356.402777777777,43.5,0.0,0.0,6943.291666666667,40.5,0.0,12.0,7023.581632653061,40.5,0.0,12.0,7863.030612244898,39.0,0.0,7.0,8704.357142857143,39.0,0.0,1.0,10334.510204081633,39.0
5,0.0,8.0,9686.183673469388,48.0,0.0,12.0,7943.428571428572,42.0,0.0,2.0,9247.25,40.5,0.0,8.0,7824.591836734694,39.0,0.0,8.0,9145.367346938776,39.0,0.0,1.0,9344.097222222223,39.0,0.0,2.0,10634.444444444445,39.0,0.0,12.0,7631.959183673469,51.0,0.0,12.0,6550.693877551021,46.5,0.0,12.0,7323.224489795918,43.5,0.0,8.0,7083.275510204082,43.5,0.0,12.0,7966.111111111111,42.0,0.0,1.0,8180.083333333333,42.0,0.0,8.0,9218.638888888889,42.0,0.0,12.0,6211.708333333333,48.0,0.0,12.0,5988.597222222223,43.5,0.0,7.0,6870.193877551021,40.5,0.0,8.0,7016.326530612245,40.5,0.0,8.0,8047.561224489796,39.0,0.0,0.0,8455.097222222223,39.0,0.0,8.0,9414.459183673469,39.0
6,0.0,2.0,10163.795918367347,48.0,0.0,8.0,8403.397959183674,42.0,0.0,8.0,8362.030612244898,40.5,0.0,4.0,7942.265306122449,39.0,0.0,1.0,9091.333333333334,39.0,0.0,3.0,9349.69387755102,39.0,0.0,8.0,10101.316326530612,39.0,0.0,4.0,6870.152777777777,51.0,0.0,8.0,6829.138888888889,46.5,0.0,8.0,6933.625,43.5,0.0,2.0,7676.611111111111,43.5,0.0,8.0,8291.388888888889,42.0,0.0,3.0,8072.34693877551,42.0,0.0,2.0,9665.902777777777,42.0,0.0,8.0,6781.775510204082,48.0,0.0,8.0,6623.791666666667,43.5,0.0,3.0,6757.142857142857,40.5,0.0,2.0,7216.069444444444,40.5,0.0,2.0,8597.132653061224,39.0,0.0,3.0,8564.84693877551,39.0,0.0,4.0,9951.714285714286,39.0
7,0.0,4.0,10237.704081632653,48.0,0.0,4.0,7998.132653061224,42.0,0.0,4.0,9581.305555555555,40.5,0.0,2.0,8092.222222222223,39.0,0.0,4.0,8968.877551020409,39.0,1.0,15.0,9733.15306122449,39.0,0.0,4.0,10388.724489795919,39.0,0.0,8.0,7072.597222222223,51.0,0.0,4.0,7169.208333333333,46.5,0.0,4.0,7011.642857142857,43.5,0.0,4.0,7207.361111111111,43.5,0.0,4.0,7867.625,42.0,1.0,15.0,8512.969387755102,42.0,0.0,4.0,9404.138888888889,42.0,0.0,4.0,5981.081632653061,48.0,0.0,4.0,6306.061224489796,43.5,1.0,12.0,54.68,40.5,0.0,4.0,7034.3877551020405,40.5,0.0,4.0,8065.214285714285,39.0,1.0,15.0,9225.030612244898,39.0,0.0,2.0,9967.469387755102,39.0
8,1.0,10.0,562.7083333333334,48.0,1.0,10.0,645.125,42.0,1.0,10.0,671.375,40.5,1.0,10.0,631.8611111111111,39.0,1.0,10.0,675.0972222222222,39.0,4.0,15.0,9452.377551020409,39.0,1.0,10.0,708.2638888888889,39.0,1.0,2.0,6153.193877551021,51.0,1.0,2.0,6294.061224489796,46.5,1.0,2.0,6616.183673469388,43.5,1.0,2.0,6805.091836734694,43.5,1.0,2.0,6966.071428571428,42.0,4.0,15.0,8395.791666666666,42.0,1.0,2.0,8064.132653061224,42.0,1.0,10.0,105.32,48.0,1.0,13.0,55.08,43.5,1.0,9.0,134.86,40.5,1.0,16.0,7339.244897959184,40.5,1.0,13.0,50.34,39.0,4.0,15.0,8783.591836734693,39.0,1.0,13.0,50.62,39.0
9,1.0,16.0,8620.316326530612,48.0,1.0,16.0,8148.316326530612,42.0,1.0,16.0,8781.19387755102,40.5,1.0,16.0,8172.2959183673465,39.0,1.0,16.0,9514.785714285714,39.0,7.0,15.0,9854.65306122449,39.0,1.0,16.0,9663.07142857143,39.0,1.0,13.0,243.34722222222223,51.0,1.0,13.0,242.20833333333334,46.5,1.0,13.0,279.69444444444446,43.5,1.0,13.0,258.44444444444446,43.5,1.0,13.0,283.1666666666667,42.0,7.0,15.0,8898.622448979591,42.0,1.0,13.0,297.22222222222223,42.0,1.0,16.0,5959.652777777777,48.0,1.0,10.0,116.92,43.5,1.0,15.0,7719.469387755102,40.5,1.0,10.0,123.0,40.5,1.0,16.0,8215.19387755102,39.0,7.0,15.0,9270.295918367347,39.0,1.0,10.0,132.64,39.0
