,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
0,0.0,0.0,37.37755102040816,0.0,0.0,0.0,37.92857142857143,0.0,0.0,0.0,35.57142857142857,0.0,0.0,0.0,36.51020408163265,0.0,0.0,0.0,34.51020408163265,0.0,0.0,0.0,33.80555555555556,0.0,0.0,0.0,36.58163265306123,0.0,0.0,1.0,34.30555555555556,0.0,0.0,0.0,34.48979591836735,0.0,0.0,15.0,36.09722222222222,0.0,0.0,0.0,31.70408163265306,0.0,0.0,0.0,29.551020408163264,0.0,0.0,16.0,40.611111111111114,0.0,0.0,16.0,37.625,0.0,0.0,0.0,30.081632653061224,0.0,0.0,0.0,34.92857142857143,0.0,0.0,0.0,33.183673469387756,0.0,0.0,0.0,30.020408163265305,0.0,0.0,0.0,33.275510204081634,0.0,0.0,0.0,32.48979591836735,0.0,0.0,0.0,40.857142857142854,0.0
1,0.0,1.0,36.44444444444444,0.0,0.0,15.0,38.763888888888886,0.0,0.0,12.0,35.888888888888886,0.0,0.0,16.0,32.72,0.0,0.0,16.0,35.56944444444444,0.0,0.0,16.0,36.90277777777778,0.0,0.0,15.0,35.486111111111114,0.0,0.0,0.0,31.551020408163264,0.0,0.0,1.0,36.333333333333336,0.0,0.0,0.0,35.19387755102041,0.0,0.0,16.0,20.36,0.0,0.0,16.0,32.3,0.0,0.0,15.0,38.81944444444444,0.0,0.0,15.0,34.763888888888886,0.0,0.0,2.0,26.180555555555557,0.0,0.0,15.0,35.0,0.0,0.0,16.0,35.22,0.0,0.0,16.0,35.28,0.0,0.0,16.0,38.111111111111114,0.0,0.0,16.0,40.27777777777778,0.0,0.0,15.0,38.93055555555556,0.0
2,0.0,16.0,37.611111111111114,0.0,0.0,2.0,40.40277777777778,0.0,0.0,2.0,39.513888888888886,0.0,0.0,15.0,34.8,0.0,0.0,15.0,35.56,0.0,0.0,15.0,36.34722222222222,0.0,0.0,12.0,36.263888888888886,0.0,0.0,2.0,32.43055555555556,0.0,0.0,16.0,36.083333333333336,0.0,0.0,16.0,37.69444444444444,0.0,0.0,15.0,29.430555555555557,0.0,0.0,15.0,31.8,0.0,0.0,1.0,32.77777777777778,0.0,0.0,0.0,36.01020408163265,0.0,0.0,16.0,33.513888888888886,0.0,0.0,16.0,35.64,0.0,0.0,15.0,35.888888888888886,0.0,0.0,15.0,32.0,0.0,0.0,15.0,38.34722222222222,0.0,0.0,15.0,39.55555555555556,0.0,0.0,2.0,41.291666666666664,0.0
3,0.0,15.0,37.55555555555556,0.0,0.0,1.0,41.43055555555556,0.0,0.0,15.0,36.62,0.0,0.0,2.0,34.833333333333336,0.0,0.0,8.0,36.333333333333336,0.0,0.0,12.0,35.09722222222222,0.0,0.0,16.0,37.30555555555556,0.0,0.0,16.0,34.80555555555556,0.0,0.0,15.0,35.12,0.0,0.0,1.0,39.80555555555556,0.0,0.0,12.0,27.61111111111111,0.0,0.0,2.0,31.51388888888889,0.0,0.0,0.0,30.275510204081634,0.0,0.0,8.0,35.15277777777778,0.0,0.0,1.0,31.51388888888889,0.0,0.0,2.0,36.25,0.0,0.0,2.0,36.791666666666664,0.0,0.0,8.0,28.97222222222222,0.0,0.0,12.0,35.416666666666664,0.0,0.0,12.0,37.44444444444444,0.0,0.0,1.0,41.986111111111114,0.0
4,0.0,4.0,36.263888888888886,0.0,0.0,16.0,38.5,0.0,0.0,4.0,39.56944444444444,0.0,0.0,1.0,36.083333333333336,0.0,0.0,12.0,35.56944444444444,0.0,0.0,8.0,34.56944444444444,0.0,0.0,8.0,36.5,0.0,0.0,15.0,34.19444444444444,0.0,0.0,8.0,34.34722222222222,0.0,0.0,12.0,38.416666666666664,0.0,0.0,2.0,31.9,0.0,0.0,12.0,31.805555555555557,0.0,0.0,12.0,34.486111111111114,0.0,0.0,2.0,36.02777777777778,0.0,0.0,15.0,32.666666666666664,0.0,0.0,1.0,37.208333333333336,0.0,0.0,1.0,38.6,0.0,0.0,1.0,32.08,0.0,0.0,2.0,32.94444444444444,0.0,0.0,8.0,37.083333333333336,0.0,0.0,16.0,39.041666666666664,0.0
5,0.0,8.0,38.52777777777778,0.0,0.0,8.0,37.18055555555556,0.0,0.0,1.0,39.34722222222222,0.0,0.0,12.0,32.916666666666664,0.0,0.0,4.0,34.625,0.0,0.0,2.0,33.92,0.0,0.0,2.0,36.55555555555556,0.0,0.0,12.0,32.861111111111114,0.0,0.0,2.0,35.72222222222222,0.0,0.0,2.0,33.22222222222222,0.0,0.0,1.0,32.8,0.0,0.0,8.0,32.013888888888886,0.0,0.0,8.0,31.444444444444443,0.0,0.0,1.0,3.4583333333333335,0.0,0.0,12.0,31.541666666666668,0.0,0.0,12.0,33.90277777777778,0.0,0.0,12.0,33.65277777777778,0.0,0.0,12.0,29.694444444444443,0.0,0.0,1.0,34.08,0.0,0.0,2.0,36.59722222222222,0.0,0.0,12.0,37.25,0.0
6,0.0,2.0,34.97222222222222,0.0,0.0,12.0,37.208333333333336,0.0,0.0,16.0,35.74,0.0,0.0,8.0,34.861111111111114,0.0,0.0,2.0,34.64,0.0,0.0,1.0,36.458333333333336,0.0,0.0,1.0,39.263888888888886,0.0,0.0,8.0,32.5,0.0,0.0,12.0,33.97222222222222,0.0,0.0,8.0,30.555555555555557,0.0,0.0,8.0,28.23611111111111,0.0,0.0,1.0,32.43055555555556,0.0,0.0,2.0,30.9,0.0,0.0,12.0,35.55555555555556,0.0,0.0,8.0,32.90277777777778,0.0,0.0,8.0,34.958333333333336,0.0,0.0,8.0,33.638888888888886,0.0,0.0,4.0,29.583333333333332,0.0,0.0,8.0,32.69444444444444,0.0,0.0,1.0,37.04,0.0,0.0,8.0,37.611111111111114,0.0
7,0.0,12.0,37.638888888888886,0.0,0.0,4.0,37.72222222222222,0.0,0.0,8.0,37.458333333333336,0.0,0.0,4.0,33.708333333333336,0.0,0.0,1.0,35.638888888888886,0.0,0.0,4.0,33.736111111111114,0.0,0.0,4.0,33.541666666666664,0.0,0.0,4.0,29.25,0.0,0.0,4.0,34.361111111111114,0.0,0.0,4.0,30.833333333333332,0.0,0.0,4.0,28.444444444444443,0.0,0.0,4.0,30.73611111111111,0.0,0.0,4.0,30.375,0.0,0.0,4.0,36.31944444444444,0.0,0.0,4.0,25.01388888888889,0.0,0.0,4.0,34.68055555555556,0.0,0.0,4.0,37.416666666666664,0.0,0.0,2.0,30.51388888888889,0.0,0.0,4.0,31.65277777777778,0.0,0.0,4.0,35.236111111111114,0.0,0.0,4.0,39.013888888888886,0.0
8,1.0,16.0,34.5,0.0,1.0,16.0,38.875,0.0,1.0,16.0,35.19444444444444,0.0,1.0,16.0,32.583333333333336,0.0,1.0,16.0,35.47222222222222,0.0,1.0,16.0,36.208333333333336,0.0,1.0,16.0,35.90277777777778,0.0,1.0,16.0,34.013888888888886,0.0,1.0,16.0,34.666666666666664,0.0,1.0,16.0,36.69444444444444,0.0,1.0,16.0,28.36111111111111,0.0,1.0,16.0,31.25,0.0,1.0,16.0,37.138888888888886,0.0,1.0,16.0,34.486111111111114,0.0,1.0,14.0,1.0,0.0,1.0,14.0,1.0,0.0,1.0,14.0,1.0,0.0,1.0,14.0,1.0,0.0,1.0,14.0,1.0,0.0,1.0,14.0,1.0,0.0,1.0,16.0,37.81944444444444,0.0
9,1.0,0.0,38.59722222222222,0.0,1.0,0.0,41.763888888888886,0.0,1.0,0.0,36.06944444444444,0.0,1.0,0.0,34.06944444444444,0.0,1.0,0.0,35.97222222222222,0.0,1.0,0.0,36.30555555555556,0.0,1.0,0.0,39.263888888888886,0.0,1.0,0.0,32.375,0.0,1.0,0.0,35.22222222222222,0.0,1.0,0.0,35.916666666666664,0.0,1.0,0.0,31.541666666666668,0.0,1.0,0.0,32.236111111111114,0.0,1.0,0.0,31.305555555555557,0.0,1.0,0.0,37.15277777777778,0.0,1.0,16.0,30.86111111111111,0.0,1.0,16.0,34.97222222222222,0.0,1.0,16.0,34.875,0.0,1.0,16.0,34.708333333333336,0.0,1.0,16.0,37.458333333333336,0.0,1.0,16.0,37.65277777777778,0.0,1.0,0.0,40.09722222222222,0.0
